total_enthalpy,free_energy,homo,lumo,gap
-51.35691645,-51.91492383,-0.34675102,-0.234530593,0.132669015
-27.09291637,-27.36406563,-0.366174719,-0.251271429,0.125365821
-33.75984501,-34.52665801,-0.357234808,-0.222942266,0.151004237
-46.85411683,-46.88343796,-0.370559328,-0.277893644,0.094869255
-21.41954183,-16.52912494,-0.40627642,-0.249089915,0.172051211
-34.07940358,-33.62582275,-0.386795575,-0.271825829,0.113861818
-42.50453378,-42.26923524,-0.377490974,-0.271799395,0.113895055
-32.46120487,-31.72262305,-0.410595486,-0.076400292,0.333818339
-38.16501357,-37.81023359,-0.402657923,-0.326407711,0.08419888
-38.11488357,-37.67643599,-0.403618005,-0.320406073,0.08850651
-34.19193702,-32.99726819,-0.358264567,-0.276642707,0.088962133
