total_enthalpy,free_energy,homo,lumo,gap
-51.26757514,-51.95890598,-0.377708856,-0.242740641,0.140514824
-45.75990553,-45.34052743,-0.375508334,-0.217689056,0.151436591
-36.36955608,-36.45443732,-0.374389406,-0.24178091,0.127307013
-31.49145696,-31.69046984,-0.365226201,-0.251656784,0.107758096
-47.28604573,-47.38006142,-0.414352612,-0.294416023,0.11404987
-28.57600742,-28.22796233,-0.335398648,-0.267455359,0.080266886
-31.02483966,-28.59197109,-0.384487428,-0.226021633,0.154422945
-46.68029101,-46.83104305,-0.382554168,-0.319775357,0.083235954
-53.82190604,-54.39898403,-0.372714015,-0.243865662,0.12739487
-50.0127882,-50.35694101,-0.336632599,-0.271187276,0.067576032
-41.95803163,-42.43307182,-0.341685289,-0.26639803,0.080203455
-39.68163206,-39.55772142,-0.394307228,-0.284312762,0.108459482
-52.8149636,-53.64154586,-0.371663883,-0.26789174,0.107755542
-38.57382134,-39.13482912,-0.373209322,-0.265029786,0.112910605
-28.40501969,-25.29552961,-0.35798275,-0.213958858,0.154143934
-42.71138621,-42.72528505,-0.381726674,-0.273459496,0.106644515
-22.95368395,-23.84126124,-0.363885576,-0.249740453,0.115566525
-46.63342895,-46.71882174,-0.384528606,-0.301324586,0.071218996
-52.85900485,-53.72135857,-0.36988841,-0.268526433,0.105646246
-58.76327979,-58.99249666,-0.366508183,-0.253687819,0.113338377
-33.99601862,-32.92760034,-0.396544961,-0.218770441,0.16461981
-28.52526336,-27.80422511,-0.379126225,-0.257143793,0.119792249
-29.00333665,-28.48984278,-0.332158666,-0.270226477,0.066213136
-44.2135648,-44.70483902,-0.404667183,-0.317767274,0.084062737
-52.57608623,-53.4718313,-0.371707224,-0.261766197,0.111651137
-28.52065027,-27.71120662,-0.370538793,-0.25814426,0.119107099
-43.89463563,-44.17330098,-0.356059505,-0.243737047,0.106420608
-26.48134732,-25.8491317,-0.374907146,-0.275669894,0.104274274
-102.1460223,-102.1034299,-0.346314633,-0.259743837,0.073808064
-63.17017154,-63.40525406,-0.398547195,-0.287437544,0.117761484
-57.74256523,-58.19834654,-0.391772698,-0.292931822,0.098312072
-58.49549573,-59.12517762,-0.389488821,-0.320942221,0.073327299
-54.63899388,-55.25176421,-0.39238723,-0.293294009,0.097490897
-59.49068283,-59.88575736,-0.38683849,-0.296066896,0.092754307
-70.5209585,-70.87210537,-0.384375273,-0.305454704,0.085360542
-58.03754621,-58.3410917,-0.373431719,-0.299341356,0.064924634
-49.12553295,-49.42275428,-0.382245754,-0.280428487,0.092175843
-90.43159955,-91.26475234,-0.385091286,-0.294870159,0.084366686
-62.72678474,-63.01653991,-0.383233386,-0.293833945,0.083125173
-33.59771888,-33.32310173,-0.416937606,-0.327247522,0.093392421
-67.85835034,-68.24846103,-0.401800276,-0.304388092,0.102995605
-43.85330967,-44.1649055,-0.38475723,-0.326636788,0.060288209
-44.58789333,-45.08556192,-0.36962673,-0.330510182,0.04304114
-52.53835057,-52.88532516,-0.396202283,-0.282711415,0.112250128
-59.33250777,-59.33974519,-0.404719867,-0.29770226,0.107681171
-87.59827232,-87.46159631,-0.393993109,-0.310121653,0.082861994
-48.46623063,-48.95641943,-0.392707131,-0.275369847,0.116654015
-73.14956546,-73.49780248,-0.379198834,-0.257906936,0.116986148
-62.22809644,-62.32829529,-0.402491851,-0.305028779,0.095890644
-54.62075641,-55.01693478,-0.403757112,-0.309883625,0.099820519
-37.64932551,-36.98183907,-0.395441628,-0.301055115,0.089310531
-88.72252248,-88.81288952,-0.367630384,-0.296019944,0.072842455
-53.74539466,-53.41335677,-0.413354779,-0.284762091,0.121427562
-52.32453436,-52.81043607,-0.386317777,-0.282350373,0.103536591
-63.42345044,-63.88611201,-0.40565302,-0.307255363,0.097048832
-94.98225908,-95.78912424,-0.394001757,-0.303585245,0.092181442
-62.54238756,-62.8834989,-0.366807547,-0.309387738,0.059133848
-101.8005525,-103.6684909,-0.417248161,-0.276663722,0.141010483
-54.53997735,-54.92461912,-0.403748986,-0.303226363,0.108931375
-73.08488066,-73.30419095,-0.364340771,-0.279495297,0.090083043
-84.6793169,-85.03770049,-0.383740499,-0.300140861,0.088103096
-49.10014941,-49.30236217,-0.391846553,-0.287046399,0.103541878
-50.37837026,-50.69788525,-0.374019715,-0.244311272,0.129482126
-89.64798544,-90.18222187,-0.384709941,-0.300711438,0.082174233
-59.18422092,-59.15246772,-0.406593421,-0.301304357,0.102799698
-70.88466817,-71.40146989,-0.366758417,-0.258889039,0.110009818
-46.3879025,-46.66019359,-0.379796887,-0.254794519,0.124378454
-83.05989775,-83.44240945,-0.383634771,-0.243210009,0.141806934
-87.6842344,-87.8527713,-0.36066353,-0.319485837,0.046601341
-84.87079491,-85.0587583,-0.344435748,-0.244299586,0.094984006
-77.56174217,-77.89294273,-0.406217208,-0.295655643,0.112322846
-77.5495047,-78.28008513,-0.368651645,-0.284698111,0.098339961
-69.70481333,-69.99575443,-0.400107252,-0.268048086,0.126310335
-46.25261445,-46.76584946,-0.404422445,-0.290071661,0.117493718
-44.67614085,-44.74562006,-0.401901905,-0.283160658,0.117989369
-62.24682227,-62.27307565,-0.400856131,-0.270390209,0.125750413
-63.58388504,-63.41266347,-0.376940263,-0.261327273,0.112276037
-63.34531278,-63.84589649,-0.389510794,-0.274970298,0.119494638
-111.0603633,-110.6382466,-0.388061225,-0.279038827,0.112286732
-58.43366221,-58.74502217,-0.400999566,-0.273437764,0.130394643
