smiles,pkb
CC1CN(C(=O)C2CN(C(C)(C)C)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,8.95
NC(Cc1n[nH]c2ccccc12)C(=O)[O-],8.95
CC(C=C(c1cccs1)c1cccs1)N(C)C,8.95
N=C1CCCC1,8.95
OCCNCCO,8.96
C=C(C)C(=O)OCCNC,8.96
c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,8.96
CC1CC(OC(=O)c2ccccc2)CC(C)(C)N1,8.97
NCCC[n+]1ccc2ccccc2c1,8.97
c1ccc(C2=NCCN2)nc1,8.98
CN(C)CC(P(=O)([O-])[O-])P(=O)([O-])[O-],8.98
C=CCN(C)CCCNC(=O)CN=O,8.99
CN1CCC2CCCC(NC(=O)c3ccccc3)C2C1,8.99
CC1=NCCc2c1[nH]c1ccccc21,8.99
c1ccc(N2CCNCC2)cc1,9
C#CC(C)(C)NC(C)(C)CC,9
CCC(O)CN(C)CC(O)CC,9
CCCCCN(CC(C)O)CC(C)O,9
CCCN(CC(C)O)CC(O)CC,9
CCCN(CC(O)CC)CC(O)CC,9
CCc1cc(N)cc(N2CCc3ccccc3C2)n1,9
CNC(=S)N(C)CCNc1c2ccccc2nc2ccccc12,9
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCC(C)(O)C5)cc4)C3)o2)cc1,9
CNCCC(=O)c1ccccc1,9
Cc1cnc(N2CCc3ccccc3C2)cc1NCCO,9
Cc1cc(N)cc(N2CCc3ccccc3C2)n1,9
CC1(O)CCN(Cc2ccc(OC3CN(C(=O)c4nnc(-c5ccccc5)o4)C3)cc2)C1,9
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)COCC(N)=N3)c2)cn1,9
O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2ccncc2)CC1,9
CC1(C)OC(=O)CC2C(C(=O)[O-])NCC21,9
Cc1cc(C(N)CO)c(O)c(C(N)CO)c1,9
COc1ccc2c(c1O)CN(C)CCc1cc3c(cc1C(=O)C2)OCO3,9
CCCCSC1=NCCN1,9
CC(N)(C(=O)[O-])c1ccccc1,9
CN(C)C=Nc1ccccc1,9
NC1CC(=O)NC1=O,9
COc1cc(C(=O)NC2CCCC3CCN(C)CC32)cc(OC)c1OC,9.02
COc1ccc(C(O)CN)cc1,9.02
C[Si](C)(C)OC1CN(C2CCCCC2)C1,9.02
CCN(CC)C(C)CC(=O)Nc1c(C)cccc1C,9.03
COc1cnccc1N,9.03
Cc1cc(Cl)cc(Cl)c1NC1=NCCN1,9.03
CCSCCN(CC)CC,9.03
CN1CCC2CCCC(NC(=O)c3ccc(Cl)c(Cl)c3)C2C1,9.05
C1CSCCN1,9.05
Cc1ccc(C(O)CN)cc1,9.06
Nc1ccncc1N,9.06
OC1(c2ccco2)CN2CCC1CC2,9.06
COc1cc(N)cc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,9.07
CC(CCCNCc1ccccc1)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,9.07
CN1CCC=C(C(=O)[O-])C1,9.07
NCc1ccccn1,9.09
CC(O)CNCC(C)O,9.1
CCCCCN(CC(C)O)CC(O)CC,9.1
CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1(CO)c1ccccc1)C1CCN(CC2CC2)CC1,9.1
c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,9.1
CCC(O)CN(CC)CCO,9.1
CCCCCN(CCO)CC(O)CC,9.1
NC(CCc1ccc([N+](=O)[O-])cc1)C(=O)[O-],9.1
C1=C(c2ccccc2)C2CCN1CC2,9.1
CN1CC(O[Si](C)(C)C)C1,9.1
COc1ccccc1C(=O)NC1CCCC2CCN(C)CC21,9.11
Cc1cccc(N=CN(C)C)c1,9.11
C=C(C)C(=O)OCCNCCCC,9.12
CNC(CO)CO,9.12
COc1c(Cl)cc(Cl)c([O-])c1C(=O)NC1CCN(C)CC1,9.12
CCN1CCCC1CNC(=O)c1c([O-])c(Br)cc(Br)c1OC,9.12
CCN1CCCC1CNC(=O)c1c([O-])c(Cl)cc(Cl)c1OC,9.12
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,9.12
c1ccc(C2CN3CCCC3c3ccccc32)cc1,9.12
Nc1ccnc2ccccc12,9.13
CC1CC23C4CCCN2CCCC3C(CC4O)C1=O,9.13
CN1CCC(n2nc(-c3ccccc3)c(Cc3ccccc3)c2[O-])CC1,9.13
CCOC(=O)CCN,9.13
CNc1cnccc1N,9.14
CC(N)CCc1ccc(O)cc1,9.14
O=C([O-])C12CNCCC1O2,9.14
Cc1cnccc1N,9.15
Clc1ccccc1NC1=NCCN1,9.15
N=C1CCCCC1,9.15
CCc1c(-c2ccccc2)nn(C2CCN(C)CC2)c1[O-],9.15
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,9.16
Nc1ccncc1,9.17
CCc1cnccc1N,9.17
COc1ccc2c3c1OC1CCCC4C(NCCC314)C2O,9.17
Cn1c(=NN)ccc2ccccc21,9.17
NCCC(=O)Oc1ccc([N+](=O)[O-])cc1,9.17
CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,9.18
COc1ccc(C(=O)NC2CCCC3CCN(C)CC32)cc1,9.19
CCCCCCCCCCCCCCCCN(CC(C)O)CC(C)O,9.19
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,9.195
CC(C)(C)C(O)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,9.2
CCC(O)CN(CC)CC(C)O,9.2
CCCCCN(CC(O)CC)CC(O)CC,9.2
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1,9.2
Cc1cc(NCCO)cc(N2CCc3ccccc3C2)n1,9.2
O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2ccncc2)CC1,9.2
CC(O)CN(CCO)C(C)(C)C,9.2
CCCc1c(C)[n-]n(C2CCN(C)CC2)c1=O,9.2
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,9.2
OCCN(CCO)CCc1nnn[nH]1,9.2
COc1ccc2[nH]c3c(c2c1)CCN=C3C,9.21
NC1CCc2ccccc21,9.21
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,9.216
NC(Cc1ccncc1)C(=O)[O-],9.22
CC(C)SCCN,9.23
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,9.23
CN(C)CCCNC(=O)CN=O,9.23
O=C(CCN1CCCCC1)c1ccccc1,9.23
CC(CN1CCCC(C)(C)C1)Nc1ccccn1,9.23
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,9.23
Cc1ccccc1CN,9.23
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,9.235
CC(C)(C)N1CC(O[Si](C)(C)C)C1,9.24
CN1CCCCCCN(C)CCCCCC1,9.24
NCc1ccc(Cl)cc1,9.24
C#CCCCCN(C)C,9.24
C=C(C)C(=O)NCCCN(C)C,9.25
O=C1C=CN2CC3CC(CN4CCCCC34)C2C1,9.25
CCN(CC)CCC(C)=O,9.25
CN1C(=N)C(C)(C)c2ccccc21,9.25
NC(Cc1cccnc1)C(=O)[O-],9.26
O=C([O-])C1CCCN1C(=O)C1CCCN1,9.27
NCC(O)C(=O)[O-],9.27
NCCC#CC#CCCC(=O)[O-],9.27
CC(=O)OC1CN2CCC1CC2,9.27
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,9.271818
c1cncc(CCN2CCCC2)c1,9.28
CC(O)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,9.28
C=CCNCC=C,9.29
CN(C)CCCN1c2ccccc2Sc2ccc(C#N)cc21,9.29
CN(C)CCC(c1ccccc1)c1ccccn1,9.29
CCN(CC)CCCC#N,9.29
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(C)c4)C3)o2)cc1,9.3
FC1CCCNC1,9.3
Nc1c2ccccc2nc2c(N)cccc12,9.3
Nc1cc(/C=C/c2ccccc2)nc2ccccc12,9.3
NCC(O)CO,9.3
CCN(CC)CCNc1nc2c(=O)c3ccccc3[nH]c2s1,9.3
CC(C)C(=O)C(C)(C)CN(C)C,9.3
CCCCN(CC(C)O)CC(C)O,9.3
Nc1cc(C=Cc2ccccc2)nc2ccccc12,9.3
NCC=C(Cl)Cl,9.3
CC(N)Cc1ccc(O)cc1,9.3
C#CC(C)(C)N(C)C(C)(C)C,9.3
CNCc1cc(-c2cccc(F)c2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.31
CN(C)CCO,9.31
COc1ccc2c(c1OC(C)=O)C13CCN(C)C(C2)C1CCC(OC)C3,9.31
COc1ccc(OC)c(C(O)C(C)N)c1,9.32
CCN(CC)CCSC(C)C,9.32
NC(CCC(=O)[O-])C(=O)[O-],9.33
CC(O)CN(CC(C)O)C(C)C,9.33
Cc1cccc(Cl)c1NC1=NCCN1,9.333333
C=CCN(CC=C)CCCNC(=O)C=N[O-],9.34
Cc1cccc(C)c1NC(=O)CCCN,9.35
COc1ccc(N=CN(C)C)cc1,9.35
NC1CCCCCC1O,9.35
CC(O)CN(CC(C)O)C(C)(C)C,9.36
Cc1cccc(C)c1NC(=O)CCC(C)N,9.36
CN(C)CCCN1c2ccccc2Sc2ccccc21,9.36
Cc1ccc(CN)cc1,9.36
COCCCN(C)C,9.36
CC(N)c1ccccc1,9.36
CNCCc1ccc(O)cc1,9.36
C=C(C)C(=O)NCCN(CC)CC,9.37
C=C1CC1CC(N)C(=O)[O-],9.37
Cc1cccc(CN)c1,9.37
CC1CCCCC1=N,9.38
COc1ccc(CN)cc1OC,9.39
c1ccc(C2CCCN2)cc1,9.4
FC1CCNC1,9.4
CC(C)N1CCC(C(=O)Nc2cccc(OCc3ccc(F)cc3)c2)CC1,9.4
CNCc1cc(-c2ccc(F)cc2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.4
FC1CCNCC1,9.4
CCC(O)CN(CCO)C(C)(C)C,9.4
CC(Cc1ccccc1)N(C)C,9.4
CN(C)CCC(c1ccccc1)c1ccccc1,9.4
CCCCCCCCCCCCCCCCCCN(CC(C)O)CC(C)O,9.4
Nc1nc(N)nc([O-])n1,9.4
COC(=O)C1CN2CCC1CC2,9.4
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,9.41
COc1ccc2c3c1OC1CCCC4C(C2O)N(C)CCC314,9.41
CSCCN,9.41
COc1cccc(CN)c1OC,9.41
COC(=O)CC1C(C(=O)[O-])NCC1C(C)O,9.41
NCCc1ccc([N+](=O)[O-])cc1,9.42
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,9.43
CCCSCCN,9.43
NCCOCCO,9.43
CN(C)CCNC(=O)C=N[O-],9.43
CC(N)C(O)c1ccccc1,9.44
Cc1cc(N)c2ccccc2n1,9.44
Cc1cc(N)ccn1,9.44
CCN(CC)Cc1ccccc1,9.44
Nc1cc(N)c2ccccc2n1,9.45
CC(C)NCC(O)COc1ccccc1,9.45
Cc1ccc(NC2=NCCN2)c(Cl)c1,9.456667
CCCCNCc1ccccc1,9.46
CCCCCCCCNCc1ccc(C)cc1,9.47
C=C(C)C1CNC(C(=O)[O-])C1CC(N)=O,9.47
CN=C1CCCCC1C,9.47
CCCCCCCCCNCc1ccc(C)cc1,9.48
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2ccc(C)cc2)c1,9.48
CCSCCN,9.48
c1ccc2c(c1)CCNC2,9.48
CCCCCCCCCCNCc1ccc(C)cc1,9.48
NCCc1ccccc1,9.485
CC1(O)CCCCC1N,9.49
CNCc1cc(-c2ccccc2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.49
CN(C)CCC(=O)C(C)(C)C,9.49
NCCO,9.499
CC(=O)CC1CCCCN1,9.5
CC(C)N1CCC(Oc2cc3[nH]c(C(=O)N4CCOCC4)cc3cc2F)CC1,9.5
CCOc1ccc2nc(/C=C/c3ccccc3)cc(N)c2c1,9.5
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,9.5
Cc1ccc(Cl)cc1NC1=NCCN1,9.5
Nc1ccc(C=Cc2cc(N)c3ccccc3n2)cc1,9.5
CCOc1ccc2nc(C=Cc3ccccc3)cc(N)c2c1,9.5
CCOc1ccc2nc(C=CC=Cc3ccccc3)cc(N)c2c1,9.5
C=CCN(C)CCCNC(=O)C=N[O-],9.5
c1ccc(CN2CCCC2)cc1,9.51
CCC(N)CO,9.52
CCN(CC)CCCC(=O)Nc1c(C)cccc1C,9.52
C=C(C)C1CNC(C(=O)[O-])C1CC(=O)OC,9.52
C#CC1(O)CC(C)N(C)C2CCCCC21,9.53
NCCC[n+]1cc(Br)c2ccccc2c1,9.53
COc1ccc(CC(C)N)cc1,9.53
C[Se]CCN,9.53
CNCc1ccccc1,9.54
O=C(O)C1CCN1,9.54
CCN1CCCC1CNC(=O)c1c(OC)ccc(Cl)c1[O-],9.54
CCN1CCCC1CNC(=O)c1c([O-])cccc1OC,9.54
CCN(CC)CCCNS(=O)(=O)c1ccc(OC)c(OC)c1OC,9.54
CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1[O-],9.54
CCc1cc(CC)c(OC)c(C(=O)NCC2CCCN2CC)c1[O-],9.54
O=C([O-])C1CCN1,9.54
NC(CC(=O)[O-])C(=O)[O-],9.54
CNCC(O)CO,9.55
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,9.555
COCCc1ccc(OCC(O)CNC(C)C)cc1,9.56
CN(C)Cc1ccc(NC(=O)C=N[O-])cc1,9.56
CC1=NCCCC1,9.57
CCOC(=O)c1ccc(CCN)cc1,9.58
CC(C)NCC(=O)c1ccc([O-])cc1,9.58
Cc1cc(C)c(NC2=NCCN2)c(Cl)c1,9.59
C=CCc1ccccc1OCC(O)CNC(C)C,9.59
CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,9.6
CC1=CCN2CCC(O)C12,9.6
C#CC(C)(C)N(CC)C(C)(C)C,9.6
CN(C)CCCC(=O)Oc1ccc([N+](=O)[O-])cc1,9.6
C1CCCNCCCCCCNCC1,9.6
Oc1onc2c1CCNCC2,9.6
CN1C(=N)Cc2ccccc21,9.6
CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,9.61
CCCNCc1ccccc1,9.62
CCN(CC)CCSC,9.62
C=C(C)C(=O)OCCCN,9.62
CC(C)(C)NCC(O)COC(C1CC1)C1CC1,9.63
O=C(O)C1CC(O)CN1,9.64
CCOC(=O)C1CN2CCC1CC2,9.64
NCc1ccc(C(=O)[O-])cc1,9.64
Brc1ccc(NC2=NCCN2)cc1,9.65
NCCc1ccc(Br)cc1,9.65
NC1CCCc2ccccc21,9.66
C=CCN1CCCCC1,9.66
CC(=O)CCCCN(C)C,9.66
C=CC(C)(C)OC[C@H](O)CNC(C)(C)C,9.67
C=CC(C)(C)OC[C@@H](O)CNC(C)(C)C,9.67
COCCN,9.67
CC(N)Cc1ccc2c(c1)OCO2,9.67
CCC(N)C(=O)[O-],9.67
COc1ccc(CN)cc1,9.67
CC(C)(C)COCC(O)CNC(C)(C)C,9.68
Cc1cc(N)c(C)cn1,9.68
ClCC1CC2CCN1CC2,9.68
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,9.7
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3CC(F)(F)F)CC1,9.7
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCOCC2)n3CC(F)(F)F)CC1,9.7
C[C@H]1NC(=NCC(F)F)Nc2ccccc21,9.7
C[C@@H]1NC(=NCC(F)F)Nc2ccccc21,9.7
C=CCN,9.7
CC(C)N1CCC(Oc2ccc3cc(C(=O)N4CCOCC4)[nH]c3c2)CC1,9.7
CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCC(F)(F)CC4)cc3c2)CC1,9.7
c1ccc(CC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,9.7
CN(C)CCCC(=O)Oc1ccccc1,9.7
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,9.7
O=C1C2CC(CN3CCCC=C23)C2CCCCN12,9.7
CN(C)c1ccc(C=Cc2cc(N)c3ccccc3n2)cc1,9.7
CC(CCCN)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,9.7
CN1CCCC(C(=O)[O-])C1,9.7
Cc1cc(-c2ccccc2)nn(CCN2CCOCC2)c1=N,9.7
C=CCC(C)(O)CN(CC)CC,9.71
CCOC(=O)CCCN,9.71
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,9.72
NC1CCCCC1O,9.72
COC(=N)N,9.72
CC(C)(C)NCC(O)COCC1CC1,9.73
CC(C)COCC(O)CNC(C)(C)C,9.73
C#CC1(O)CC(C)NC2CCCCC21,9.73
C1CNCCN1,9.731
CC(CO)CN(C)C,9.75
CN(C)CC(C)(C)C,9.75
CC(OCC(O)CNC(C)(C)C)C1CC1,9.76
CN(C)CCCO,9.76
CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1[O-],9.77
N=CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,9.78
CC(N)CCc1ccccc1,9.78
CCC1CCCN1C,9.78
CN(C)CCCNC(=O)C=N[O-],9.78
Cc1ccc(CCN)cc1,9.78
Cc1cccc(C)c1NC(=O)CCCC(C)N,9.79
COc1ccc(CCN)cc1,9.79
Nc1c2ccccc2nc2ccccc12,9.795
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3CC#N)CC1,9.8
c1cc(CC2CCCNC2)c2ccoc2c1,9.8
O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCNCC1,9.8
CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1(CO)c1ccccc1)C1CCNCC1,9.8
CN(C)CCc1ccc(O)cc1,9.8
Cc1cccc(C)c1NC(=O)CCCCN,9.81
CN(C)c1ccc(C2=CN3CCC2CC3)cc1,9.82
CC(=CC=CC(C)C(=O)[O-])C1CNC(C(=O)[O-])C1CC(=O)[O-],9.82
C1=CN2CCC1CC2,9.82
CN(C)CCCC(=O)Oc1cccc([N+](=O)[O-])c1,9.82
CN(C)CCCN(C)C(=O)C=N[O-],9.83
C=CCC(C)(CN(CC)CC)OC(C)=O,9.85
CN(C)CCC(=O)[O-],9.85
CCCC(N)C(=O)[O-],9.86
CNC(C)Cc1ccccc1,9.87
CCN(CC)C(C)CCC(=O)Nc1c(C)cccc1C,9.87
CCN(CC)CCO,9.87
COc1ccc(CCN)cc1OC,9.87
Cc1ccc(OC(=O)CCCCN(C)C)cc1,9.87
CC(=O)OCC1CC2CCN1CC2,9.88
CC1(C)CC(Nc2ccccc2)=CC(=Nc2ccccc2)C1,9.89
NCCCCl,9.89
CC(C)OCC(O)CNC(C)(C)C,9.9
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3C(C)C)CC1,9.9
CC1N=C(N)Nc2cccc(Cl)c21,9.9
COc1cccc(CC2CCCNC2)c1,9.9
CN(C)CCCCC(=O)Oc1ccc([N+](=O)[O-])cc1,9.9
CNC(C(=O)[O-])C(C)C,9.9
CNCCO,9.91
Cc1cc(Cl)ccc1NC1=NCCN1,9.91
CC(CN)C(=O)[O-],9.91
CC(C)CN(C)C,9.91
c1ccc(NC2=NCCN2)cc1,9.915
CN1CC=CC1,9.92
CNCc1ccc(C)cc1,9.93
CN(C)Cc1cc([N+](=O)[O-])ccc1[O-],9.93
CC(O)CN,9.937
CC1CC(OCC(O)CNC(C)(C)C)CC(C)(C)C1,9.94
NC(=Nc1ccccc1)Nc1ccccc1,9.94
CC(CN)c1ccccc1,9.94
NCCCC#CC#CCCC(=O)[O-],9.94
NCCCCOc1c2ccccc2cc2ccccc12,9.94
NCCC=CC(=O)[O-],9.95
CC#CC(C)Oc1cc(N)c(Cl)cc1C(=O)NC1CC2CCC(C1)N2C,9.95
CCN(CC)CCCCC(=O)Nc1c(C)cccc1C,9.96
NCCCO,9.96
CN(C)C,9.96
NC1CCc2ccccc2C1,9.97
CCN(C)CCCNC(=O)C=N[O-],9.97
CCCNCc1ccc(C)cc1,9.98
CCC(C)(N)C(=O)[O-],9.98
Cc1ccc(C2CCCN2)cc1,9.99
CC(N)CCCc1ccccc1,9.99
Cc1ccc(-n2ncc(C(=O)Nc3nccs3)c2C2CCNCC2)cc1C,10
CC(O)CNC(C)(C)C,10
CCNC(C)Cc1cccc(C(F)(F)F)c1,10
Cc1cccc(-n2ncc(C(=O)Nc3nccs3)c2C2CCNCC2)c1,10
CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,10
CC(=O)c1ccc([O-])c(CN(C)C)c1,10
CN(C)CCCCC(=O)Oc1ccccc1,10
CC(N)=NN(C)C,10
CC(C)N1C[Si](C)(C)O[Si](C)(C)C1,10
CCCCCCCNCc1ccc(C)cc1,10.02
CNC(=N)CCNS(=O)(=O)c1ccc(C)cc1,10.02
CC(C)N(CCc1ccccc1)CCc1ccccc1,10.02
NC1(C(=O)[O-])CCCCC1,10.02
NCCc1ccccn1,10.03
c1coc(C2CN3CCC2CC3)c1,10.03
CCCCN(C)C,10.03
CCNCc1ccc(C)cc1,10.04
NCc1ccc(F)c([O-])c1,10.04
CCN(C)C,10.05
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,10.06
CC(C)NCC(=O)[O-],10.06
CC(C)C(C(C)C)N(C)C,10.06
NC1(C(=O)[O-])CCCC1,10.06
CN(C)CCCCC(=O)Oc1cccc([N+](=O)[O-])c1,10.07
CNCCc1ccccc1,10.08
CCCCCNCc1ccc(C)cc1,10.08
CN1CCCCC1,10.08
CC(C)N(CCO)C(C)C,10.08
CCN(CC)CCCCC#N,10.08
C=CC(=O)NC(C)(C)CCN(CC)CC,10.09
C#CCN(C1=NCCN1)c1c(Br)cccc1Br,10.1
CCN(CC)C(C)CCCC(=O)Nc1c(C)cccc1C,10.1
O=C(O)C1CC(Cc2cccc(F)c2)CN1,10.1
O=c1cc(-c2ccccc2)c2ccccc2n1CC1CN2CCC1CC2,10.1
C=CC(C)(C)NC(C)(C)C=C,10.1
CC1CC2CCCC2N1C,10.1
CCN(CC)CCCC(C)=O,10.1
NC1CCCCC1C(=O)[O-],10.1
CC(C)(C)NCCO,10.11
C[Si](C)(CNC1CCCCC1)O[Si](C)(C)CNC1CCCCC1,10.11
CC(C)CNCC(=O)[O-],10.12
CC(C)(N)Cc1ccccc1,10.13
CN(C)CCCCNC(=O)C=N[O-],10.13
CN(C)c1ccncc1,10.14
CC(N)CC1CCCCC1,10.14
CC(C)CCCN(C)CCCNC(=O)C=N[O-],10.15
CC(C)(N)C(=O)O,10.15
CCOC(=O)CCCCN,10.15
CNCCC(Oc1ccccc1C)c1ccccc1,10.1575
CNCCNC,10.16
NCCCc1ccccc1,10.16
OCC1CCCN2CCCCC12,10.16
CCCCNCC(=O)[O-],10.16
CCCCCCNCc1ccc(C)cc1,10.17
NCC1CCCCC1O,10.18
CCCNC(C)C(=O)[O-],10.19
NC12CCC(CC1)C2,10.19
CC(C)(N)CO,10.194
CN1C2CCC1CC(O)C2,10.195
CC(C)Oc1cccc2c1NC(=NCC(F)F)N[C@@H]2C,10.2
CC(C)Oc1cccc2c1NC(=NCC(F)F)N[C@H]2C,10.2
COc1cccc2c1NC(=NCC(F)F)N[C@@H]2C,10.2
COc1cccc2c1NC(=NCC(F)F)N[C@H]2C,10.2
NCCc1c[nH]c2ccccc12,10.2
c1ccc(C2CN3CCC2CC3)cc1,10.2
CCN(CC)C(C)O,10.2
CCN(CC)Cc1ccccc1OC,10.2
CN(C)N=C(N)CC[Si](C)(C)C,10.2
Cc1cc(Br)cc(C)c1NC1=NCCN1,10.21
CC(C)(C)CN,10.21
C=C(C)C1CNC(C(=O)[O-])C1CC(=O)[O-],10.21
C#CCCCN,10.21
CC1CCCC(C)N1C,10.21
NCCC(=O)[O-],10.22
CCNC(C)C(=O)[O-],10.22
Cc1ccccc1NC1=NCCN1,10.23
CN(C)Cc1cc(C(=O)c2ccccc2)ccc1[O-],10.23
CN(C)Cc1cc(N=Nc2ccccc2)ccc1[O-],10.23
OCC1CCN2CCC(O)C12,10.24
CC1CCN(C)C(C)(C)C1,10.24
Cc1cc(Cl)cc(C)c1NC1=NCCN1,10.25
CNC(C)C(O)c1ccccc1,10.252
CC1CCCCN1C,10.26
O=C(OC1CC2CCC(C1)N2)C(CO)c1ccccc1,10.28
CC(C)CCCC(C)N,10.28
[S-]CCNCc1ccccc1,10.28
CC(=O)OCC1CN2CCC1CC2,10.29
CN(C)c1ccc(C2CN3CCC2CC3)cc1,10.29
CN(C)CCCCCNC(=O)C=N[O-],10.29
c1ccc(CC2=NCCN2)cc1,10.3
Fc1cccc(F)c1N(CC1CC1)C1=NCCN1,10.3
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1(CCCN)c1ccccc1,10.3
COc1ccc2[nH]cc(CC(C)N)c2c1,10.3
CC(C)N(C)C,10.3
N=CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,10.33
CCN(CC)CCCNC(=O)C=N[O-],10.33
CCN(CC)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,10.34
O=S(=O)(O)CCCNC1CCCCC1,10.35
c1ccc(CC2CCCN2)cc1,10.35
c1ccc2c(CC3=NCCN3)cccc2c1,10.35
CCCN(CCC)CCCNC(=O)C=N[O-],10.35
NCCCCc1ccccc1,10.36
CCCCN1CCCC1,10.36
CNC(C)(C)Cc1ccccc1,10.37
CCOC(=O)CCCCCN,10.37
CC(C)(N)c1ccccc1,10.38
CCN(C)CC,10.39
Brc1cccc(Br)c1N(Cc1ccccc1)C1=NCCN1,10.4
Cc1cc(C)c2nc(C)cc(N)c2c1,10.4
CN1CCC1,10.4
CCC(C)N(C)C,10.4
CC1CCCC(C(=O)[O-])N1,10.4
CCCCCC(N)=NN(C)C,10.4
CCCCNC(C)=NN(C)C,10.4
CC1NC(CCCCCCCC(=O)[O-])CCC1O,10.4
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,10.42
N=C(N)N(c1ccccc1)c1ccccc1,10.42
CN(C)C1CCCCC1O,10.42
CN(C)CCCCCCNC(=O)C=N[O-],10.43
CC(N)CCC(=O)[O-],10.43
CNC(C)Cc1ccccc1OC,10.45
CCCN1CCCCC1,10.45
NC(c1ccccc1)C(O)c1ccccc1,10.46
CC1CCC(N(C)C)CC1,10.46
CN(C)CCCCCCCNC(=O)C=N[O-],10.47
CCCCN1CCCCC1,10.47
CCCN(CCC)CCC,10.47
O=C([O-])CCCCCN1CCCCC1,10.47
CN(C)C1CCCCC1,10.48
Brc1cccc(Br)c1N(Cc1ccco1)C1=NCCN1,10.5
CC1N=C(N)Nc2ccccc21,10.5
CN(C)CCCCCCCCNC(=O)C=N[O-],10.5
C#CCCCCN,10.5
Brc1cccc(Br)c1N(Cc1cccs1)C1=NCCN1,10.51
NCCCCCc1ccccc1,10.51
CC1CCCC(N(C)C)C1,10.51
CNC(C)CC1CCCCC1,10.52
Cc1cccc(C)c1NC1=NCCN1,10.52
NCCCCCO,10.52
CN(C)C(C)(C)C,10.52
NCC1CCCCC1,10.52
CN(C)CCCCCCCCCNC(=O)C=N[O-],10.52
NCCCCC#CC#CCCC(=O)[O-],10.53
O=[N+]([O-])c1ccc([O-])c(CN2CCCCC2)c1,10.54
CC(C)CNC(C)C,10.55
CCC(C)N,10.56
