smiles,pka
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,10.02
CC[NH+](CC)Cc1cccc(C)c1O,10.02
C=CC(CC(C)(C)CC(C)(C)C)c1ccc2cccnc2c1O,10.03
S=CNc1ccccc1Cl,10.03
CNc1ncnc2nc[nH]c12,10.04
Cc1c(O)cccc1O,10.05
Cc1cnc2c(O)cccc2c1C,10.05
Oc1ccc2[nH]ncc2c1,10.05
C=CCc1ccc2cccnc2c1O,10.07
O=[N+]([O-])c1ccc(S(=O)(=O)NCc2ccccc2)cc1,10.07
Cc1ccc2cccc(O)c2n1,10.08
Cc1cccc(O)c1,10.09
COc1cccc(OC)c1O,10.09
COc1ccc(O)cc1,10.1
CC(C)(C)N(O)C(=O)c1ccccc1,10.1
S=C(Nc1ccc(Cl)cc1)c1cccc(Br)c1,10.1
c1ccc(CCNc2ncnc3nc[nH]c23)cc1,10.1
COc1ccc2c(c1O)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,10.1
CCOc1ccccc1O,10.11
NCc1ccccc1S(N)(=O)=O,10.11
O=[N+]([O-])c1ccc(NC=S)cc1,10.11
CC(C)(C)c1cccc(O)c1,10.12
Cc1cc(N)c2ccccc2c1O,10.12
Oc1cccc2cccc(OC3OCC(O)C(O)C3O)c12,10.13
COc1ccc(C(=S)Nc2ccc(Cl)c(Cl)c2)cc1,10.14
NCc1cccc(S(N)(=O)=O)c1,10.14
Cc1ccc(S(=O)(=O)NCCC(=N)N)cc1,10.145
Cc1ccc(O)c(CO)c1,10.15
Nc1ncnc2cn[nH]c12,10.15
NCc1ccc(S(N)(=O)=O)cc1,10.15
CC(C)c1cccc(O)c1,10.16
COc1ccc(O)c(C)c1,10.16
CN(C)c1ccc(O)cc1,10.16
O=[N+]([O-])c1cccc(C=CC=NO)c1,10.16
Cc1ccc(S(N)(=O)=O)cc1,10.17
NS(=O)(=O)c1ccc(SCCCCO)cc1,10.17
C=CCc1ccc(O)c(OC)c1,10.19
CCc1ccccc1O,10.2
CC(C)Cc1ccc(O)cc1,10.2
COc1ccc(NC(=O)NO)cc1,10.2
Cc1cc2cccc(O)c2nc1C,10.2
c1nc(NC2CCCCC2)c2[nH]cnc2n1,10.2
Nc1nc(N)nc([S-])n1,10.2
CSc1nc(N)c2[nH]cnc2n1,10.2
CC(C)(C)c1ccc2c(c1)C(=O)NC2=O,10.21
COc1ccc(OC(=O)Nc2cc(Cl)ccc2O)cc1,10.21
Cc1ccccc1NC(=S)c1ccccc1,10.21
CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,10.22
CN(C)c1ncc2[nH]cnc2n1,10.22
CCc1n[nH]c(CC)n1,10.22
NS(=O)(=O)c1ccc(SCCCO)cc1,10.23
NS(=O)(=O)c1ccc(CCCO)cc1,10.23
CCCCCOc1ccc(O)cc1,10.23
CCCOc1ccc(O)cc1,10.23
CN(C)C=Nc1cccc(O)c1,10.23
CC(C)c1ccc(O)cc1,10.24
COc1ccc(O)cc1C,10.24
S=C(Nc1ccc(Br)cc1)c1ccc(Cl)cc1,10.24
S=c1[nH]c2ccccc2[nH]1,10.24
CCCCCCCCCc1ccc(O)cc1,10.25
Cc1cc(O)cc(C)c1C,10.25
S=C(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,10.25
CS(=O)(=O)c1ccc(S(=O)(=O)NCc2ccccc2)cc1,10.25
C=CC1CNC(=S)O1,10.25
Cc1ccc(O)cc1,10.26
ON=Cc1cccnc1,10.26
Oc1ccccc1CN1CCOCC1,10.27
CC(C)(C)c1ccccc1O,10.28
COc1cc(C)ccc1O,10.28
Cc1ccccc1O,10.28
C=CCc1ccccc1O,10.28
NS(=O)(=O)c1ccc(CCCCCO)cc1,10.28
CC(C)(C)c1cc(O)cc(C(C)(C)C)c1,10.29
Fc1cccc(NC(=S)c2ccccc2)c1,10.29
Oc1ccc2c(c1)CCC2,10.29
CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,10.3
O=C(NO)Nc1ccccc1,10.3
CC1(C)CCc2cc(O)ccc2O1,10.3
Nc1cccc2c(O)cccc12,10.3
Cc1cc(O)ccc1N=Nc1ccc2c(c1)Cc1ccccc1-2,10.3
O=[N+]([O-])c1cccc(NC=S)c1,10.3
Cc1cc(O)ccc1C(C)C,10.31
NS(=O)(=O)c1ccc(CCCCO)cc1,10.32
Fc1ccc(NC(=S)c2cccc(Br)c2)cc1,10.32
Oc1ccc2c(c1)CCCC2,10.33
CCCc1ccc(O)cc1,10.34
Cc1ccc(C(C)C)cc1O,10.35
Cc1ccc(O)cc1C,10.36
O=C1CSc2ncnc(N3CCOCC3)c2N1,10.37
O=NCc1ccc(O)cc1,10.375
CC(C)(C)c1ccc(O)cc1,10.39
COc1ccccc1-c1ccccc1O,10.4
O=C(Nc1cc(Cl)ccc1O)OCC(Cl)Cl,10.4
Nc1ccc(O)c(N)c1,10.4
Cc1cc(N)c(O)cc1C,10.4
Cc1ccc(C)c(O)c1,10.41
Fc1ccc(NC(=S)c2ccc(Cl)cc2)cc1,10.41
S=C(Nc1ccc(Br)cc1)c1ccccc1,10.42
C=C(C)C=C(C)O,10.42
CC(C)(C)Cc1ccc(O)cc1,10.43
Cn1c(N)nc2nc[nH]c2c1=O,10.43
Nc1ccc(O)cc1,10.45
O=c1cccn[nH]1,10.46
Oc1cccc2c1CCCC2,10.46
CC(C)c1ccccc1O,10.47
CCCc1ccccc1O,10.47
Oc1ccc(OCc2ccccc2)cc1,10.47
COc1cc(CN)ccc1O,10.47
CC(=O)OCCCCc1ccc(S(N)(=O)=O)cc1,10.48
Cc1cccc2c1C(=O)NC2=O,10.49
S=C(Nc1ccccc1)c1cccc(Br)c1,10.49
CC(C)Cc1ccccc1O,10.5
CC(=O)c1ccccc1NN=C1C(=O)CC(C)(C)CC1=O,10.5
CN(C)c1ncnc2nc[nH]c12,10.5
C=CCc1c(C)nn(C)c1O,10.5
Nc1cccc(N)c1O,10.5
CCCc1c(C)[nH][n+](C)c1[O-],10.5
Oc1ccc(F)cc1CN1CCOCC1,10.52
Cc1cccc(O)c1C,10.54
CN(C)C=Nc1ccc(O)cc1,10.54
COc1c(O)cccc1CN,10.54
CNc1ncnc2[nH]ncc12,10.55
Cc1cc(C(C)C)ccc1O,10.56
CCCS,10.56
C[n+]1ccccc1C(C)(O)O,10.57
CCCCc1ccccc1O,10.58
CONc1cc(=O)n(C)c(=O)n1C,10.58
O=[N+]([O-])c1ccc2[nH]cnc2c1,10.58
Cc1cc(C(C)(C)C)ccc1O,10.59
Cc1ccc(O)c(C)c1C,10.59
Cc1ccc(O)c(C)c1,10.6
Cc1cc(C)c2cccc(O)c2n1,10.6
COC(=O)CC(C)=O,10.6
Nc1ccc(S(N)(=O)=O)cc1,10.6
CCc1ccc(C(C)C)cc1O,10.61
CNCCc1ccc(O)c(O)c1,10.61
Cc1ccc(C(C)C)c(O)c1,10.62
Cc1cccc(C)c1O,10.62
Cc1ccc(S(=O)(=O)NCCC(=N)N(C)C)cc1,10.62
Cc1ccc(C(=S)Nc2cccc(F)c2)cc1,10.63
Oc1ccccc1-c1ccccn1,10.63
NCCc1ccc(O)c(O)c1,10.63
NC(=O)NO,10.65
CCOC(=O)CC(C)=O,10.66
Cc1cc(C)c(C)c(O)c1,10.67
ONc1ccccc1,10.68
CC(C)(C)Cc1ccccc1O,10.69
CNS(=O)(=O)c1ccc(C(F)(F)F)cc1,10.7
CCC(=NO)NO,10.7
ON=C(Cc1ccccc1)NO,10.7
O=S(=O)(NCc1ccccc1)c1ccc(Br)cc1,10.71
S=C(NC(=S)c1ccccc1)Nc1ccccc1,10.72
Nc1nc[nH]n1,10.72
Cc1ccc(O)c(C(C)C)c1,10.73
CCOC(=O)CC(=O)c1ccc(C)cc1,10.73
CC(=NO)NO,10.75
NC(=S)Nc1ccc([N+](=O)[O-])cc1,10.75
Cc1cc(C)c(C(C)C)cc1O,10.76
S=C(Nc1ccccc1)c1ccc(Cl)cc1,10.76
CNc1ccc(S(N)(=O)=O)cc1,10.77
CCc1cc(C(C)C)ccc1O,10.77
Fc1ccc(NC(=S)c2ccccc2)cc1,10.77
Nc1nc(N)c2[nH]cnc2n1,10.77
Cn1c(=S)[nH]c2cc3c(cc21)CCCC3,10.78
CCCCS,10.78
FC(F)(F)c1cccc(NC=S)c1,10.78
Cc1cc(O)c(C(C)C)cc1C,10.79
Nc1nc(N)c2[nH]c(N)nc2n1,10.79
CC(=O)C(C)C(C)=O,10.79
CN1C(=O)C(C)(C)NC1=S,10.8
Cc1ccc(C(=S)Nc2ccc(Cl)cc2)cc1,10.8
S=CNc1ccc(Cl)cc1,10.8
S=CNc1cccc(Cl)c1,10.8
CS(N)(=O)=O,10.8
Cc1ccc(C(=S)Nc2ccc(Br)cc2)cc1,10.81
Cc1ccc(NC(=S)c2ccccc2)cc1,10.81
COC(=O)c1cccc(NC=S)c1,10.81
CCc1ccc(O)c(C(C)C)c1,10.82
CCN(CC)Cc1ccccc1O,10.82
Oc1ccccc1CN1CCCC1,10.83
Nc1cc(N)c2cccnc2c1O,10.83
Oc1ccccc1C1CCNCCNCCCNCCN1,10.84
Nc1ncnc2[nH]ncc12,10.84
CCN(CC)Cc1cc(C)ccc1O,10.84
Oc1ccc(O)cc1,10.85
CCc1c(O)ccc(C(C)C)c1C,10.85
S=C(Nc1ccc(Cl)cc1)c1ccccc1,10.85
C=C(C)C=C(O)C=C(C)C,10.85
Cc1cc(C)c(O)c(C)c1,10.86
CCN(CC)Cc1cc(OC)ccc1O,10.86
Cc1ccccc1C(=S)Nc1ccccc1,10.87
Oc1cccc2c1Nc1ccccc1N2,10.88
Cc1ccc(NC(=S)c2cccc(Br)c2)cc1,10.89
Fc1cccc(NC=S)c1,10.89
Nc1ccc(S(=O)(=O)NCc2ccco2)cc1,10.89
NC(=S)C(N)=S,10.89
Cc1cc(C(C)C)cc(C)c1O,10.9
Cn1nc(-c2ccccc2)cc1O,10.9
Cc1nn(C)c(O)c1-c1ccccc1,10.9
Cc1nn(C)c(O)c1Cc1ccccc1,10.9
COc1cccc(OC)c1-c1nc2cnccc2[nH]1,10.9
CCNc1ncnc2[nH]ncc12,10.9
CCc1cc(C(C)C)c(O)cc1C,10.91
COc1ccc(C(=S)Nc2ccc(Cl)cc2)cc1,10.93
c1ccc(CNc2ncnc3[nH]ncc23)cc1,10.93
Oc1c(C(Nc2nc3ccccc3s2)c2ccccn2)ccc2cccnc12,10.94
COc1ccc(C(=S)Nc2ccc(Br)cc2)cc1,10.95
COC(=O)c1ccc(NC=S)cc1,10.95
CNS(=O)(=O)c1ccc(Cl)cc1,10.96
CN(C)Cc1ccccc1O,10.96
Cc1ccc(C(=S)Nc2ccc(F)cc2)cc1,10.97
C=C(C=C(C)O)C(C)(C)C,10.97
CC(C)Nc1ncnc2[nH]ncc12,10.99
CCCCNC(=O)NO,11
Nc1c2c(ncn2Cc2ccccc2)nc[n+]1[O-],11
CN(C)c1ncnc2[nH]ncc12,11
CC(C)(S)CN,11
CN(C)C=Nc1ccccc1O,11.02
CC(C)CC(C)CC(C)c1ccc(O)cc1,11.06
CC(=S)Nc1ccc(Cl)cc1,11.06
COc1cccc(CN)c1O,11.06
Nc1ccc(-c2ccc(N=Cc3ccccc3O)cc2)cc1,11.07
c1cnc2nc[nH]c2c1,11.08
N#CCC(=O)NN,11.08
CC(C)c1cccc(C(C)C)c1O,11.1
Cc1cccc(CN(C)C)c1O,11.1
NC(=S)Nc1cccc([N+](=O)[O-])c1,11.1
Cc1n[nH]c2ncnc(N)c12,11.11
O=c1cc[nH]cc1,11.12
CC(=O)C(C)C(=O)c1ccccc1,11.13
O=C1CCCC2CCCC(=O)C12,11.13
CC(C)(C)S,11.14
Cc1cc(C)c(O)c(C(C)C)c1,11.18
OC(CBr)(Oc1ccccc1)c1ccccc1,11.18
CN(C)c1ccc(C(=S)Nc2ccccc2)cc1,11.18
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,11.2
C=CC(C)=CC(C)C(=O)CC(O)CC1CC(=O)NC(=O)C1,11.2
c1cncc(-c2nc3ccccc3[nH]2)c1,11.21
CCCCNc1ncnc2[nH]ncc12,11.21
O=C1CC(c2ccccc2)NC(=O)N1,11.22
Cc1ccc(O)c(CN(C)C)c1,11.22
CN1C(=O)C2(CCCCC2)NC1=S,11.23
Cc1ccc(OC(O)(CBr)c2ccccc2)cc1,11.23
Fc1ccc(NC=S)cc1,11.25
CN1Cc2[nH]cnc2N(C)C1=O,11.25
COc1ccc(NC(=S)c2ccc(Cl)cc2)cc1,11.26
COc1cccc(OC)c1-c1nc2ncccc2[nH]1,11.26
COc1ccc(C(=S)Nc2ccccc2)cc1,11.27
CNc1nc(C)nc2[nH]ncc12,11.27
Cc1nn(-c2ccccc2)c(O)c1C,11.3
Cc1[nH]n(-c2ccccc2)c(=O)c1C,11.3
NNC(=O)CF,11.3
CCC(C(C)=O)C(C)=O,11.33
CC(C)CNC(c1ccccc1)C(O)c1ccccc1,11.34
COc1ccc(NC(=S)c2ccccc2)cc1,11.36
CCOC(C)=NO,11.37
CN1CC(=O)NC1=O,11.4
Cc1[nH]nc(O)c1-c1ccccc1,11.4
Oc1c2c(nn1-c1ccccc1)CCCC2,11.4
CCCc1c(C)nn(-c2ccccc2)c1O,11.4
CC(C)N(Cc1ccccc1O)C(C)C,11.4
CNc1nc(SC)nc2[nH]ncc12,11.4
CCCCc1c(C)nn(-c2ccccc2)c1O,11.4
OCc1nc2cc(Cl)ccc2[nH]1,11.46
CN(C)Cc1cc(C(C)(C)C)ccc1O,11.48
CN(C)Cc1cc(CC(C)(C)C)ccc1O,11.48
CN(C)Cc1cc(OCc2ccccc2)ccc1O,11.48
COc1ccc(O)c(CN(C)C)c1,11.48
CCSC(O)O,11.48
Cc1ccc(C(=S)Nc2ccccc2)cc1,11.5
CCc1c(C)nn(-c2ccccc2)c1O,11.5
NNC(=O)c1cccnc1,11.5
Cc1ccc2[nH]c(CO)nc2c1,11.5
c1ccc(CNc2nnc(-c3ccccc3)s2)cc1,11.5
COO,11.5
O=C1NCc2[nH]cnc2N1,11.52
CCNC(=S)OC(C)C,11.52
COc1ccc(S(=O)(=O)NCc2ccccc2)cc1,11.53
Cc1cccc(NC=S)c1,11.55
CC(=O)c1cc(C)c(C)cc1O,11.56
CC(=S)Nc1ccccc1,11.56
CNC(=S)OC(C)C,11.56
Cc1nn(-c2ccccc2)c(O)c1C(C)C,11.6
Cc1nn(-c2ccccc2)c(O)c1C1CCCCC1,11.6
Oc1nc2cc3ccccc3cc2[nH]1,11.62
Cc1ccc(NC=S)cc1,11.64
O=c1cccc[nH]1,11.68
O=C(c1ccc([N+](=O)[O-])cc1)c1cc[nH]n1,11.68
CC(C)(C)c1cccc(C(C)(C)C)c1O,11.7
O=C1CCN(Cc2ccccc2)C(=O)N1,11.7
COc1cnccc1C(O)O,11.7
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,11.72
Cc1ccc(O)c(C(C)(C)C)c1,11.72
COc1ccc(NC=S)cc1,11.74
CC(C)(C)C(=O)CC(=O)C(C)(C)C,11.77
CN(C)c1cccc(NC=S)c1,11.78
CC(C)NC(c1ccccc1)C(O)c1ccccc1,11.79
OC(c1ccncc1)(c1ccncc1)c1ccncc1,11.8
CC(=O)C(C)C(=O)C(C)C,11.8
Cc1nn(-c2ccccc2)c(O)c1Cc1ccccc1,11.8
CCOC(=O)C(Cc1ccccc1)C(C)=O,11.81
CC(C)(C)c1cc(/C=C/Cl)cc(C(C)(C)C)c1O,11.82
CC(C)(C)c1cc(C=CCl)cc(C(C)(C)C)c1O,11.82
NNC(=O)c1ccccn1,11.84
NC(=S)c1ccc([N+](=O)[O-])cc1,11.84
COc1ccc(NC(=S)c2ccc(OC)cc2)cc1,11.85
CC(=O)c1ccn[nH]1,11.85
CC(=O)c1cc[nH]n1,11.85
CN1CCC(=O)NC1=O,11.86
O=C(c1ccc(Cl)cc1)c1ccn[nH]1,11.87
CCOC(=O)C(Cc1ccc(C)cc1)C(C)=O,11.88
O=C1Nc2ccccc2C1=O,11.9
CNC(=N)CCNS(=O)(=O)c1ccc(C)cc1,11.9
CCOC(=O)C1CCCCC1=O,11.9
COc1ccc(NC(C)=S)cc1,11.96
O=C(c1ccccc1)c1ccn[nH]1,11.97
O=C(c1ccccc1)c1cc[nH]n1,11.97
OCCC[n+]1cc(Br)c2ccccc2c1,11.99
NC(=S)Nc1cccc(Cl)c1,12
C=C(C)C(C)=C(C)O,12.01
Cc1ccc(C(=O)c2cc[nH]n2)cc1,12.02
COc1cc(S(C)=O)ccc1-c1nc2[nH]ncc2[nH]1,12.02
Cc1cc(C)c(O)c(C(C)(C)C)c1,12.04
c1ccc(-c2nc3ccccc3[nH]2)nc1,12.05
OCc1nc2ccccc2[nH]1,12.09
CC(=O)c1cccc(NC(N)=S)c1,12.1
CCSC(C)(O)O,12.13
COCC(=O)NN,12.14
S=C(NCc1ccccc1)c1ccccc1,12.16
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12.19
OC(O)c1ccncc1,12.2
Oc1nc2cc3c(cc2[nH]1)CCCC3,12.21
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12.23
CCc1c(O)nn(-c2ccccc2)c1C,12.3
COc1cc(C(N)=O)ccc1-c1nc2nn(C)cc2[nH]1,12.3
Cc1nc2c(N)cccc2[nH]1,12.3
S=CNCc1ccccc1,12.3
NC(=S)Nc1ccc(Cl)cc1,12.3
Cc1cc(C(F)(F)F)n[nH]1,12.33
NC(=S)Nc1ccc(Br)cc1,12.35
CCOC(=O)c1ccccc1-n1nc(O)c(CC)c1C,12.4
CO[n+]1ccccc1N,12.4
OC(O)c1ccccc1,12.43
OC(c1ccncc1)(c1ccncc1)c1ccccn1,12.44
NNC(=O)c1ccccc1,12.45
NNC(=O)c1cccc(N)c1,12.45
NC(=S)c1ccc(Br)cc1,12.46
c1ccc2cc3[nH]cnc3cc2c1,12.52
c1ccc2c(c1)ccc1nc[nH]c12,12.54
CC1=NCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,12.55
c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,12.6
c1ccc2[nH]cnc2c1,12.63
S=C(N=Nc1ccc2ccccc2c1)NNc1ccc2ccccc2c1,12.68
Brc1cn[nH]c1,12.69
CCOC(=O)C(CC)C(C)=O,12.74
Nc1nc2cc3ccccc3cc2[nH]1,12.8
CC(C)CNC=S,12.8
NNC(=O)c1ccccc1N,12.8
NCc1nc2ccccc2[nH]1,12.8
OCO,12.83
OC(c1ccccc1)c1ccccn1,12.85
CCc1nc2cc3ccccc3cc2[nH]1,12.9
COc1cccnc1C(O)O,12.95
O=C1CC(Sc2ccc([N+](=O)[O-])cc2)N1,12.97
CSc1nc2cc3c(cc2[nH]1)CCCC3,13
CC(=S)NCc1ccccc1,13
OCC(Cl)Cl,13.18
C#CCO,13.28
O=C1CC(Sc2ccccc2)N1,13.33
Cc1ccc(SC2CC(=O)N2)cc1,13.45
COc1ccc2c(c1)[nH]c1c(C)nccc12,13.46
NC(=O)Nc1ccc([N+](=O)[O-])cc1,14
O=C(CCc1nc2ccccc2c(=O)[nH]1)[N-]c1ncc(Cc2ccc(F)c(F)c2)s1,11.02
